sale_id,game_id,platform,publisher,developer,games_sold,years
7818,12683,PSP,Xseed Games,K2 LLC,0.24,2007
7819,2424,GBA,Nintendo,TOSE,0.24,2004
7820,3904,PS,Acclaim Entertainment,Probe Entertainment Limited,0.24,1998
7821,9157,PS2,Sony Computer Entertainment,Unknown,0.24,2003
7822,2250,PS4,Nordic Games,Gunfire Games,0.24,2015
7823,11682,DS,Sega,Amaze Entertainment,0.24,2008
7824,2866,3DS,Namco Bandai Games,Namco Bandai Games,0.24,2017
7825,11651,XB,Sierra Entertainment,Midway Studios - Austin,0.24,2003
7826,5381,PC,Necrophone Games,Necrophone Games,0.24,2014
7827,2180,PS2,Konami,Keen Games,0.24,2008
7828,5432,PS4,Konami Digital Entertainment,Konami Digital Entertainment,0.24,2016
7829,1669,2600,Atari,Activision,0.24,1980
7830,11578,PS4,Bethesda Softworks,ZeniMax Online Studios,0.24,2017
7831,3992,SNES,Square,Omiya Soft,0.24,1996
7832,7952,Wii,2K Play,High Voltage Software,0.24,2011
7833,4685,PS3,Electronic Arts,EA Games,0.24,2007
7834,10844,PS4,Capcom,Capcom,0.24,2018
7835,3292,PC,Sometimes You,Sometimes You,0.24,2016
7836,6332,DS,Atlus,imageepoch Inc.,0.24,2007
7837,5546,DS,THQ,Juice Games,0.24,2007
7838,6378,PC,Unknown,Unknown,0.24,2016
7839,694,DS,Marvelous Interactive,Matrix Software,0.24,2009
7840,95,XB,Gathering of Developers,Terminal Reality,0.24,2001
7841,13318,PS,XS Games,Miracle Designs,0.24,2004
7842,7375,PSP,THQ,Rainbow Studio,0.24,2009
7843,8987,PS3,Ubisoft,Ubisoft Vancouver,0.24,2010
7844,4384,GBA,Rockstar Games,Digital Eclipse,0.24,2004
7845,2804,GBA,Global Star Software,ImaginEngine,0.24,2004
7846,131,XOne,Electronic Arts,Hazelight,0.24,2018
7847,5399,PC,Real Dynamics,Real Dynamics,0.24,2015
7848,4213,PSP,2K Games,Climax Group,0.24,2007
7849,13283,X360,Activision,Silicon Knights,0.24,2011
7850,6941,PSP,Midway Games,Digital Eclipse,0.24,2005
7851,1752,PC,Paradox Interactive,Colossal Order,0.24,2011
7852,4274,PSP,Namco Bandai Games,Unknown,0.24,2013
7853,7691,XOne,EA Sports,EA Tiburon,0.24,2013
7854,7430,PS2,Sony Computer Entertainment,Idol Minds,0.24,2003
7855,2621,WiiU,Disney Interactive Studios,Junction Point Studios,0.24,2012
7856,2563,PS4,Namco Bandai Games,Bandai Namco Games,0.24,2017
7857,5584,Wii,Ubisoft,Ubisoft Paris,0.24,2018
7858,12995,PS,Interplay,Shiny Entertainment,0.24,1998
7859,1424,PS3,Activision,Activision,0.24,2011
7860,370,DS,PopCap Games,Black Lantern Studios,0.24,2008
7861,9954,PS2,Midway Games,Nautilus,0.24,2004
7862,749,PS3,Activision,MTO,0.24,2009
7863,1784,GBA,Nintendo,Nintendo EAD,0.24,2004
7864,2208,PSP,Unknown,Spike,0.24,2010
7865,8412,Wii,O-Games,Mere Mortals,0.24,2009
7866,12021,PS4,THQ Nordic,Expansive Worlds,0.24,2017
7867,1025,PS3,Konami Digital Entertainment,Gaijin Games,0.24,2012
7868,8502,PS,EA Sports,EA Sports,0.24,1995
7869,4045,X360,Electronic Arts,Double Helix Games,0.24,2009
7870,1968,PS,Activision,Sugar & Rockets,0.24,2000
7871,8558,X360,THQ,Page 44 Studios,0.24,2011
7872,487,PS3,NIS America,Gust,0.24,2011
7873,3149,X360,KOEI,Omega Force,0.24,2009
7874,4077,PS,Hasbro Interactive,King of the Jungle,0.24,2000
7875,12067,PSP,EA Sports,EA Tiburon,0.24,2009
7876,10280,PS3,Activision,Raven Software,0.24,2010
7877,3689,XB,EA Sports,EA Canada,0.24,2006
7878,10162,DS,Activision,Ivolgamus,0.24,2008
7879,8729,GBA,Vivendi Games,Digital Illusions,0.24,2003
7880,3503,X360,Bethesda Softworks,Bethesda Softworks,0.24,2009
7881,2611,PSP,NIS America,Nippon Ichi Software,0.24,2007
7882,12938,Wii,Capcom,Camelot Software Planning,0.24,2008
7883,4287,PSV,Sony Computer Entertainment,SCEA Santa Monica Studio,0.24,2014
7884,9946,PS,NewKidCo,Realtime Associates,0.24,1998
7885,11621,X360,Electronic Arts,Headgate,0.24,2006
7886,6314,DS,CokeM Interactive,Rising Star Games,0.24,2011
7887,1300,Wii,Ubisoft,Revolution Software,0.24,2009
7888,2220,2600,Mattel Interactive,Mattel,0.24,1982
7889,9126,2600,Activision,Activision,0.24,1989
7890,2710,X360,CDV Software Entertainment,Larian Studios,0.24,2010
7891,8849,Wii,Ubisoft,Quebec City,0.24,2010
7892,9793,DS,Electronic Arts,Electronic Arts,0.24,2009
7893,210,X360,Namco Bandai,Namco Bandai Games,0.24,2009
7894,2653,DS,Disney Interactive Studios,Disney Interactive Studios,0.24,2009
7895,5151,DS,Ubisoft,Magic Pockets,0.24,2009
7896,4383,PS3,EA Sports,EA Sports,0.24,2012
7897,5806,PS3,Xseed Games,Grasshopper Manufacture,0.24,2013
7898,518,DS,THQ,THQ,0.24,2009
7899,6885,PC,THQ,4a-games,0.24,2010
7900,7596,PS2,EA Sports,EA Tiburon,0.24,2007
7901,10690,SNES,Enix,tri-Ace,0.24,1996
7902,8406,XOne,505 Games,Overkill Software,0.23,2015
7903,2286,PC,Sony Online Entertainment,WBIE,0.23,2011
7904,4989,PSP,Sony Computer Entertainment,Clap Hanz,0.23,2010
7905,7577,DS,D3 Publisher,TOSE,0.23,2008
7906,5690,PS2,Konami,Harmonix Music Systems,0.23,2004
7907,12826,PS2,BAM! Entertainment,Frontier Developments,0.23,2003
7908,4683,DS,Electronic Arts,Magic Pockets,0.23,2005
7909,6307,DS,Konami,Konami,0.23,2010
7910,10312,Wii,Activision,Beenox,0.23,2015
7911,7067,PS2,Bandai,Bandai,0.23,2006
7912,10853,PS,Capcom,Arika,0.23,1999
7913,12804,X360,Microsoft Game Studios,Krome Studios,0.23,2007
7914,994,Wii,THQ,THQ,0.23,2009
7915,13568,Wii,Majesco Entertainment,Zoe Mode,0.23,2013
7916,2208,PC,Spike Chunsoft,Spike Chunsoft,0.23,2016
7917,13241,NS,2K Sports,Yuke's,0.23,2017
7918,11800,Wii,Warner Bros. Interactive,Headstrong Games,0.23,2010
7919,9740,DS,Sega,imageepoch Inc.,0.23,2010
7920,5400,PS2,Sony Computer Entertainment,Killer Game,0.23,2002
7921,11083,GBA,Banpresto,Banpresto,0.23,2003
7922,1440,PS3,Activision,Activision,0.23,2009
7923,7615,XB,EA Sports,EA Tiburon,0.23,2003
7924,1334,XB,Electronic Arts,Double Helix Games,0.23,2002
7925,13058,3DS,Activision,Endemol,0.23,2011
7926,4683,XB,Electronic Arts,Electronic Arts,0.23,2005
7927,11543,PS3,Sega,Bizarre Creations,0.23,2008
7928,414,PC,Unknown,Rovio Mobile,0.23,2011
7929,6392,PSP,EA Sports,EA Tiburon,0.23,2011
7930,6189,PC,Unknown,Unknown,0.23,2014
7931,8926,DC,Sega,Smilebit,0.23,1999
7932,5003,DS,505 Games,Paramount Interactive,0.23,2009
7933,3160,PS3,Namco Bandai Games,Omega Force,0.23,2014
7934,588,Wii,Codemasters,Gusto Games,0.23,2009
7935,10553,PC,2K Games,Yager Development,0.23,2012
7936,6789,Wii,THQ,THQ Australia Studios Pty Ltd.,0.23,2010
7937,9457,Wii,MTV Games,Harmonix Music Systems,0.23,2008
7938,1545,PS3,Sony Computer Entertainment,Magic Pixel Games,0.23,2011
7939,2040,PS3,NIS America,Compile Heart,0.23,2009
7940,8992,X360,THQ,THQ,0.23,2011
7941,9455,X360,MTV Games,Harmonix Music Systems,0.23,2009
7942,13155,XB,Sega,Blueshift,0.23,2002
7943,672,NS,Koei Tecmo,Omega Force,0.23,2018
7944,12269,PS4,Activision,Robomodo,0.23,2015
7945,11451,PS2,Atari,Monster Games Inc.,0.23,2004
7946,10782,XB,Gotham Games,Minds-Eye?ÿProductions,0.23,2003
7947,5390,PS2,Acclaim Entertainment,Acclaim Entertainment,0.23,2001
7948,5423,DS,City Interactive,TBA,0.23,2010
7949,9458,Wii,MTV Games,Harmonix Music Systems,0.23,2008
7950,6883,DS,Nintendo,Q Entertainment,0.23,2005
7951,11872,PS2,Universal Interactive,Point of View,0.23,2002
7952,6170,PS2,Sega,Smilebit,0.23,2006
7953,13243,3DS,THQ,THQ,0.23,2011
7954,7168,PS2,Capcom,Capcom,0.23,2005
7955,336,N64,Acclaim Entertainment,High Voltage Software,0.23,2000
7956,10725,GC,LucasArts,Vicarious Visions,0.23,2002
7957,12222,GC,Ubisoft,Ubisoft,0.23,2003
7958,417,PS4,Activision,Exient Entertainment,0.23,2013
7959,6196,PC,Square Enix,Square Enix,0.23,2015
7960,3248,PS4,THQ Nordic,Piranha Bytes,0.23,2017
7961,3336,PS2,Sega,Kush Games,0.23,2003
7962,4713,GB,Natsume,Victor Interactive Software,0.23,1998
7963,2583,X360,Codemasters,Codemasters,0.23,2012
7964,10010,DS,THQ,Frogwares,0.23,2011
7965,11684,XB,VU Games,Radical Entertainment,0.23,2005
7966,7752,PS2,Sony Computer Entertainment,989 Sports,0.23,2002
7967,4522,PS,Bandai,Bandai,0.23,2000
7968,12262,Wii,Activision,Toys for Bob,0.23,2006
7969,12769,SAT,Sega,Sega-AM2,0.23,1996
7970,6382,PS3,Activision,Toys for Bob,0.23,2008
7971,6346,SAT,Kadokawa Shoten,Kadokawa Shoten,0.23,1996
7972,9468,GC,THQ,Evolution Games,0.23,2002
7973,9376,PS4,Sony Interactive Entertainment,Guerrilla Cambridge,0.23,2016
7974,9993,DS,Ubisoft,Ubisoft Montreal,0.23,2008
7975,6267,Wii,Warner Bros. Interactive,Red Tribe,0.23,2007
7976,3396,PC,Shiro Games,Shiro Games,0.23,2015
7977,6360,Wii,DSI Games,FrontLine Studios,0.23,2007
7978,12218,PS,Red Storm Entertainment,Saffire Corporation,0.23,2001
7979,7929,PS,Sony Computer Entertainment,SolWorks,0.23,2000
7980,6673,PSP,Namco,Namco,0.23,2006
7981,13432,GBA,Konami,Konami,0.23,2006
7982,12423,PS2,Sierra Entertainment,Midway Studios Austin,0.23,2002
7983,12560,DS,Disney Interactive Studios,Fall Line Studio,0.23,2008
7984,1859,PS,Psygnosis,Psygnosis,0.23,1998
7985,12376,PC,Good Shepherd Entertainment,Urban Games,0.23,2014
7986,6385,GBA,EA Sports,Exient Entertainment,0.23,2005
7987,3535,Wii,Ubisoft,Phoenix Games,0.23,2008
7988,11701,NG,SNK,SNK Corporation,0.23,1995
7989,7596,PS3,EA Sports,EA Tiburon,0.23,2007
7990,8438,PS,ASC Games,Gray Matter Inc.,0.23,1996
7991,4730,3DS,Marvelous,Marvelous,0.23,2012
7992,1945,PSV,Xseed Games,Team GrisGris,0.23,2015
7993,7658,X360,2K Sports,Unknown,0.23,2005
7994,4805,Wii,Zoo Games,Sanrio Digital,0.23,2010
7995,6478,PS2,2K Sports,Visual Concepts,0.23,2010
7996,12373,Wii,City Interactive,Firebrand Games,0.23,2011
7997,6413,XB,Gathering of Developers,Illusion Softworks,0.23,2004
7998,10674,PSP,EA Sports BIG,EA Montreal,0.23,2005
7999,6393,WiiU,EA Sports,EA Tiburon,0.23,2012
8000,12962,DS,Atari,Keen Games,0.23,2008
8001,4661,PS3,Disney Interactive Studios,n-Space,0.23,2009
8002,259,PS2,Namco,Criterion Games,0.23,2002
8003,3169,X360,Tecmo Koei,Omega Force,0.23,2010
8004,6724,GBA,Capcom,Capcom,0.23,2003
8005,1503,PC,Unknown,Unknown,0.23,2014
8006,4746,PSV,Sega,Sega,0.23,2014
8007,12697,DS,Square Enix,tri-Ace,0.23,2009
8008,443,PC,Ubisoft,Blue Byte,0.23,2015
8009,12379,PS4,Activision,Edge of Reality,0.23,2014
8010,277,PSP,Namco Bandai Games,ArtDink,0.23,2012
8011,7232,Wii,Midway Games,JGI Entertainment,0.23,2007
8012,11456,GB,Nintendo,Nintendo,0.23,1993
8013,7805,Wii,Capcom,Infinite Interactive,0.23,2008
8014,8927,PS2,Sega,Smilebit,0.23,2003
8015,8576,PSP,Crave Entertainment,FarSight Studios,0.23,2005
8016,7355,PS3,KOEI,Omega Force,0.23,2009
8017,13158,PS2,Activision,Unknown,0.23,2007
8018,815,Wii,XS Games,Piranha Games,0.23,2010
8019,4184,PS2,Sony Computer Entertainment,Game Republik,0.23,2005
8020,11663,PSP,Namco Bandai,Bandai Namco Games,0.23,2009
8021,2033,PS,GT Interactive,SingleTrac,0.23,1997
8022,790,GBA,Activision,Human Soft / Ivolgamus,0.23,2007
8023,1548,3DS,Disney Interactive Studios,Firebrand Games,0.23,2011
8024,11313,PSP,Namco Bandai,Matrix Software,0.23,2009
8025,2369,Wii,Hudson Soft,Hudson Soft,0.23,2010
8026,9597,PS3,Natsume,Neverland Company,0.23,2011
8027,9664,DS,Sega,Sega,0.23,2008
8028,10494,PSV,Sony Computer Entertainment,SCE Japan Studio,0.23,2014
8029,6742,GBA,Capcom,Capcom,0.23,2004
8030,11693,PS2,Eidos Interactive,Climax Group,0.23,2003
8031,8605,Wii,Activision,Edge of Reality,0.23,2008
8032,789,Wii,Activision,Activision,0.23,2009
8033,6342,DS,Konami,Kojima Productions,0.23,2007
8034,13404,PSP,Xseed Games,Nihon Falcom Corporation,0.23,2010
8035,3947,XB,Electronic Arts,IO Interactive,0.23,2003
8036,10413,XB,Activision,Gratuitous Games,0.23,2003
8037,2636,PS2,Disney Interactive Studios,Papaya Studios,0.23,2007
8038,4995,DS,Activision,Eutechnyx,0.23,2007
8039,10374,PC,City Interactive,City Interactive,0.23,2017
8040,7571,DS,Tomy Corporation,Tomy Corporation,0.23,2008
8041,3762,PS2,Square Enix,Square Enix,0.23,2006
8042,358,PS,Working Designs,Matrix Software,0.23,1997
8043,13165,PS3,Konami,Konami,0.23,2010
8044,1259,PS2,THQ,Blitz Games,0.23,2008
8045,11069,SNES,Irem Software Engineering,Irem Software Engineering,0.23,1991
8046,9127,PS,Midway Games,Avalanche Software,0.23,1999
8047,11086,PS,Banpresto,Banpresto,0.23,1999
8048,1151,PS2,Majesco,Terminal Reality,0.23,2003
8049,7862,PS2,Midway Games,Point of View,0.23,2003
8050,12075,GC,EA Sports,EA Redwood Shores,0.23,2002
8051,11589,PC,Bethesda Softworks,Tango Gameworks,0.23,2017
8052,7828,DS,2K Games,Cat Daddy Games,0.23,2010
8053,5062,DS,Bold Games,LvivMedia,0.23,2009
8054,1921,PC,Unknown,Unknown,0.23,2014
8055,9652,PS3,Namco Bandai Games,Dimps Corporation,0.23,2012
8056,11864,PS,Sony Computer Entertainment,Seibu Kaihatsu Inc.,0.23,1995
8057,8648,PS,Capcom,Capcom,0.23,1998
8058,983,XB,Activision,Leaping Lizard Software Inc.,0.23,2004
8059,13437,PSP,Konami,Konami,0.23,2008
8060,4955,Wii,Aksys Games,SIMS,0.23,2007
8061,7734,PSP,EA Sports,Team Fusion,0.23,2008
8062,10,PS2,Namco Bandai,CyberConnect2,0.23,2007
8063,8644,PC,Plug In Digital,Four Quarters,0.23,2015
8064,151,X360,MTV Games,Harmonix Music Systems,0.23,2008
8065,12271,DS,Activision,Unknown,0.23,2007
8066,7753,PS2,Sony Computer Entertainment,989 Sports,0.23,2003
8067,7786,DS,Electronic Arts,Firebrand Games,0.23,2008
8068,12684,PSP,Xseed Games,K2 LLC,0.23,2008
8069,2298,PS4,Deep Silver,Techland,0.23,2016
8070,11849,PS2,THQ,Blue Tongue,0.23,2004
8071,6154,WiiU,Warner Bros. Interactive Entertainment,Traveller's Tales,0.23,2014
8072,10579,PS3,Activision,Beenox,0.23,2011
8073,9800,PC,Warner Bros. Interactive Entertainment,5TH Cell,0.23,2013
8074,1403,PS2,Sony Computer Entertainment,Cohort Studios,0.23,2008
8075,84,PS3,Namco Bandai Games,Unknown,0.23,2014
8076,11458,GB,Nintendo,Intelligent Systems,0.23,1996
8077,3460,X360,Codemasters,Codemasters Birmingham,0.23,2014
8078,8044,XOne,505 Games,Hello Games,0.23,2018
8079,7711,PS2,Sony Computer Entertainment,989 Sports,0.23,2002
8080,10097,3DS,Sega,Griptonite Games,0.23,2011
8081,11550,X360,Ubisoft,Ubisoft Reflections,0.23,2014
8082,10064,PS,Tomy Corporation,Yuke's Media Creations,0.23,1998
8083,6868,PS4,Konami Digital Entertainment,Konami Digital Entertainment,0.23,2018
8084,5601,PSP,Warner Bros. Interactive,Snowblind Studios,0.23,2006
8085,10196,PSV,Konami Digital Entertainment,Way Forward Technologies,0.23,2012
8086,2558,DS,Namco Bandai,Namco Bandai Games America,0.23,2006
8087,4148,PC,Iceberg Interactive,Unknown,0.23,2013
8088,5392,PS,Sony Computer Entertainment,Behaviour Interactive Inc.,0.23,1998
8089,7930,PS2,Sony Computer Entertainment,989 Sports,0.23,2002
8090,9393,PS3,Deep Silver,Piranha Bytes,0.23,2012
8091,12713,X360,Sega,Eurocom Entertainment Software,0.23,2010
8092,4756,3DS,Sega,Sega,0.23,2015
8093,9489,PS2,Kemco,Bits Studios,0.23,2003
8094,2581,XOne,Deep Silver,Codemasters,0.23,2017
8095,7553,X360,Namco Bandai Games,CyberConnect2,0.23,2014
8096,10308,NS,Activision,Toys for Bob,0.23,2017
8097,3548,Wii,D3 Publisher,Tamsoft Corporation,0.23,2010
8098,10254,PS4,Sony Interactive Entertainment,SIE London Studio,0.23,2017
8099,38,Wii,Atlus,Nordcurrent,0.22,2009
8100,6115,PS2,Midway Games,7 Studios,0.22,2002
8101,12312,PC,Sega,Creative Assembly,0.22,2018
8102,6009,DS,THQ,THQ,0.22,2011
8103,4174,PS3,Namco Bandai,Bandai Namco Games,0.22,2011
8104,8887,Wii,Konami,Konami,0.22,2010
8105,12117,PS2,Midway Games,Midway Studios Los Angeles,0.22,2008
8106,6076,DS,Nintendo,"Cing, Inc",0.22,2010
8107,12568,Wii,Detn8 Games,Collision Studios,0.22,2007
8108,7720,PSP,Electronic Arts,EA Sports,0.22,2005
8109,2389,GC,Electronic Arts,Unknown,0.22,2004
8110,11198,PSP,Namco Bandai Games,Aquria,0.22,2013
8111,10547,PS2,Sega,The Creative Assembly,0.22,2005
8112,3401,GBA,Takara,Takara,0.22,2001
8113,100,N64,Bandai,AI,0.22,1997
8114,6623,GC,Acclaim Entertainment,n-Space,0.22,2003
8115,615,2600,Bomb,Bomb,0.22,1983
8116,2341,2600,20th Century Fox Video Games,20th Century Fox Video Games,0.22,1982
8117,9198,2600,Parker Bros.,Parker Bros.,0.22,1982
8118,4523,PSP,Namco Bandai,ArtDink,0.22,2007
8119,6313,PC,Asteroid Base,Unknown,0.22,2015
8120,7990,PC,Unknown,Nicalis,0.22,2011
8121,2158,PSP,Level 5,Level 5,0.22,2011
8122,1907,XB,Global Star Software,Pivotal Games,0.22,2004
8123,12968,PS2,VU Games,Papaya Studios,0.22,2002
8124,2197,Wii,Konami,Konami,0.22,2011
8125,12090,PS2,Namco,Namco,0.22,2004
8126,7105,PS2,Hudson Soft,Hudson Soft,0.22,2005
8127,956,PS2,D3 Publisher,Papaya Studios,0.22,2010
8128,4041,PS3,Disney Interactive Studios,Eurocom Entertainment Software,0.22,2009
8129,7692,XOne,Electronic Arts,EA Tiburon,0.22,2014
8130,8678,3DS,Nintendo,Game Freak,0.22,2017
8131,10297,GC,Sega,Overworks,0.22,2003
8132,8478,DS,Ubisoft,Ubisoft,0.22,2008
8133,7265,PS2,Capcom,MileStone Inc.,0.22,2008
8134,1804,DS,Ubisoft,Ubisoft Shanghai,0.22,2009
8135,1822,3DS,Nintendo,Intelligent Systems,0.22,2015
8136,9894,PS3,Capcom,Capcom,0.22,2011
8137,3486,Wii,Electronic Arts,EA Freestyle,0.22,2008
8138,2293,PS4,505 Games,Behaviour Interactive Inc.,0.22,2017
8139,1279,GBA,Capcom,Capcom,0.22,2001
8140,7601,Wii,Activision,Eutechnyx,0.22,2011
8141,672,PS4,Koei Tecmo,Omega Force,0.22,2018
8142,3895,PS2,Global Star Software,2K Games,0.22,2005
8143,7746,GC,EA Sports,EA Tiburon,0.22,2004
8144,12010,PS4,Telltale Games,Telltale Games,0.22,2014
8145,1691,PS3,Ubisoft,Q Entertainment,0.22,2011
8146,4631,GBA,Nintendo,AlphaDream Corporation,0.22,2004
8147,2212,GBA,THQ,Altron,0.22,2005
8148,2590,DS,505 Games,Starfish,0.22,2009
8149,10758,DS,LucasArts,LucasArts,0.22,2010
8150,6917,PS4,Codemasters,Codemasters,0.22,2017
8151,2010,2600,Atari,Atari,0.22,1982
8152,3462,XOne,Codemasters,Codemasters,0.22,2016
8153,10969,SNES,Hudson Soft,Produce!,0.22,1992
8154,9459,Wii,MTV Games,Harmonix Music Systems,0.22,2009
8155,1391,PS,Natsume,Taito Corporation,0.22,1998
8156,7880,PS,Acclaim Entertainment,Iguana Entertaiment,0.22,1996
8157,4076,PS2,Bandai,Aki Corporation,0.22,2004
8158,2572,PS2,Capcom,Capcom,0.22,2002
8159,11135,Wii,Tecmo,Ntreev Soft,0.22,2006
8160,7055,PS2,Bandai,Bandai,0.22,2003
8161,8482,DS,Ubisoft,Phoenix Interactive Entertainment,0.22,2008
8162,9141,Wii,Activision,FUN Labs,0.22,2008
8163,232,DS,Majesco,Backbone Entertainment,0.22,2006
8164,6776,GBA,Capcom,Inti Creates,0.22,2004
8165,6193,PS4,Square Enix,Deck Nine,0.22,2018
8166,7266,PS3,Capcom,Monumental Games,0.22,2010
8167,6333,DS,Atlus,imageepoch Inc.,0.22,2008
8168,799,PS,Mattel Interactive,Unknown,0.22,1999
8169,9313,WiiU,Capcom,Capcom,0.22,2013
8170,12262,DS,Activision,Vicarious Visions,0.22,2006
8171,7958,GBA,Majesco,Majesco Games,0.22,2004
8172,11758,PS3,Xseed Games,Nihon Falcom Corporation,0.22,2016
8173,5581,PS3,Ubisoft,Ubisoft Paris,0.22,2015
8174,3078,GBA,Atari,Mistic Software,0.22,2004
8175,13212,Wii,THQ,Team17 Software,0.22,2010
8176,10935,3DS,Nippon Columbia,Nippon Columbia,0.22,2016
8177,2923,NS,Square Enix,Square Enix,0.22,2018
8178,11806,GBA,Electronic Arts,Griptonite Games,0.22,2004
8179,5788,Wii,D3 Publisher,Art Corporation,0.22,2010
8180,5685,Wii,Konami,Blitz Games,0.22,2011
8181,2344,XOne,Activision,High Moon Studios,0.22,2015
8182,11955,XB,Midway Games,Surreal Software,0.22,2004
8183,11467,GC,THQ,Radical Entertainment,0.22,2002
8184,1722,N64,Imagineer,Genki,0.22,1996
8185,3218,N64,Acclaim Entertainment,Acclaim Entertainment,0.22,2000
8186,6731,N64,Capcom,Capcom,0.22,2001
8187,7322,N64,Namco,Mass Media,0.22,2000
8188,9127,N64,Midway Games,Avalanche Software,0.22,1999
8189,7689,Wii,EA Sports,EA Canada,0.22,2008
8190,11289,Wii,Namco Bandai,Namco Tales Studio,0.22,2009
8191,11496,XOne,Activision,Beenox,0.22,2014
8192,331,Wii,THQ,THQ,0.22,2010
8193,12745,GC,Capcom,Clover Studio,0.22,2004
8194,5314,PSP,Red Mile Entertainment,Sidhe Interactive,0.22,2007
8195,11750,PSP,Xseed Games,Nihon Falcom Corporation,0.22,2011
8196,7559,DS,Tomy Corporation,Takara Tomy,0.22,2009
8197,6623,PS2,Acclaim Entertainment,n-Space,0.22,2002
8198,3223,PC,Rondomedia,Daedalic Entertainment,0.22,2011
8199,5855,XOne,Deep Silver,Warhorse Studios,0.22,2018
8200,2909,DS,Atari,Game Republik,0.22,2008
8201,12335,DS,Eidos Interactive,Dream On Studio,0.22,2007
8202,6602,DS,THQ,Griptonite Games,0.22,2010
8203,7681,PS,Acclaim Entertainment,Sculptured Software,0.22,1996
8204,1071,PS4,Tecmo Koei,Omega Force,0.22,2015
8205,319,PSP,Sierra Entertainment,Rebellion Developments,0.22,2007
8206,13061,X360,Activision,Behaviour Interactive,0.22,2012
8207,9096,DS,Xseed Games,GungHo Works,0.22,2010
8208,12000,PS3,NIS America,Nippon Ichi Software,0.22,2014
8209,683,Wii,Zoo Digital Publishing,Zoo Games,0.22,2009
8210,7955,XB,Infogrames,Data Design Interactive,0.22,2002
8211,7925,PS,Fox Interactive,Fox Interactive,0.22,1999
8212,12385,3DS,Activision,Behaviour Interactive Inc.,0.22,2011
8213,6129,PC,Warner Bros. Interactive,Traveller's Tales,0.22,2011
8214,10001,XB,Eidos Interactive,Guerrilla Games,0.22,2004
8215,5695,PS,Atlus,Atlus Co.,0.22,1998
8216,2072,Wii,Ubisoft,Telltale Games,0.22,2010
8217,11525,X360,2K Games,2K Marin,0.22,2013
8218,6127,XOne,Warner Bros. Interactive Entertainment,Traveller's Tales,0.22,2018
8219,337,GC,Acclaim Entertainment,Acclaim Entertainment,0.22,2001
8220,2340,Wii,THQ,Rainbow Studios,0.22,2009
8221,6441,PS2,Atlus,SoftMax,0.22,2005
8222,8577,PS3,Crave Entertainment,FarSight Studios,0.22,2009
8223,6187,PS2,Sammy Corporation,"Asmik Ace Entertainment, Inc.",0.22,2002
8224,13534,PS4,Rebellion Developments,Rebellion Developments,0.22,2015
8225,10052,PSP,Atlus,Atlus Co.,0.22,2009
8226,1511,DC,Capcom,Capcom,0.22,2000
8227,9337,3DS,Xseed Games,Marvelous Entertainment,0.22,2016
8228,11328,DS,Namco Bandai,Bandai Namco Games,0.22,2008
8229,3976,GC,Electronic Arts,EA Redwood Shores,0.22,2005
8230,6282,XOne,Namco Bandai Games,DECK13 Interactive,0.22,2014
8231,4918,XOne,Warner Bros. Interactive Entertainment,IO Interactive,0.22,2018
8232,8271,PS4,Warner Bros. Interactive Entertainment,Red Barrels,0.22,2017
8233,4506,PS2,Activision,Vicarious Visions,0.22,2009
8234,7721,X360,EA Sports,EA Canada,0.22,2008
